Date,EUR/USD,JPY/USD,GBP/USD,AUD/USD,NZD/USD,CAD/USD,CHF/USD,NOK/USD,SEK/USD
2000-02-29,-0.005670410574811745,-0.007989973004714206,-0.009327014930342164,0.00860045869226947,0.012320484388040657,-0.0002899811532572841,-0.0049652534979030645,,
2000-03-01,0.008134730540490439,0.02774343519912818,0.004422270142105479,-0.023707478346731405,0.0,0.0015938567454439224,0.007273961647389977,,
2000-03-02,-0.008341534387779034,-0.006003448562722372,-0.005942990242547784,0.005115944816119031,-0.003065919621834789,-0.005808060468296369,-0.008103906088754961,,
2000-03-03,-0.00508010008607543,-0.0016142053545412246,0.0017739487672802502,0.00230187539982487,0.0,0.0021819777367492687,-0.0056619635021601025,,
2000-03-06,-0.0026018644016793328,0.0026888964843066183,-0.003424009432329725,-0.011230506144126212,-0.011322817830264887,0.00043582480532943895,-0.0035131780174370605,,
2000-03-07,-0.002086376721776076,0.013231093573094224,0.0021572243630002884,0.0024881824232915926,0.00041399296803251273,-0.0010172201705436511,-0.001341606775102947,,
2000-03-08,0.004168409537179796,-0.008836895408760207,0.002026086548482835,0.0098912774787427,0.01090882486223237,-0.002037549824413366,0.004353657245094482,,
2000-03-09,0.006530212374099711,0.004162003766861838,0.00012649421305853452,0.009144413818997832,0.010183387390698871,-0.0008724735176101979,0.00632913505164753,,
2000-03-10,-0.005042459873879941,0.0032959468463591188,-0.002786575584020015,-0.0006497726024584787,0.0002026137176416419,-0.00029099374568778726,-0.006598506290692663,,
2000-03-13,0.0015463123538840538,0.005416679910600556,0.0010140703112637428,0.0019480525641084742,-0.0012162985484880202,-0.002185156379726895,0.0003309614460128229,,
2000-03-14,0.0025718855800015796,0.004870728319492286,-0.0008872552708300118,-0.00016219284765094888,-0.005480578013319906,-0.0023361085233664183,0.0021485835883169905,,
2000-03-15,0.0008216083444620282,-0.005078520528032244,-0.0024122401083299656,-0.004552113209347719,-0.004692449699730643,-0.002048581342717667,0.000825150636801271,,
2000-03-16,0.0034843240826108427,-0.00041571399476258725,0.0017780040244070303,-0.0022838509111425065,0.0,-0.004845468697751073,0.0036225957614350406,,
2000-03-17,0.0012268685722529892,-0.010869672236903992,-0.0020322628612712765,-0.00902311100953158,-0.008213598537388744,0.002205396762437488,0.0016423061664707032,,
2000-03-20,0.0006128702949749658,0.003671268611889359,-0.0019090047159241192,0.0026333129107607525,-0.00041245618237858815,0.000880798647666357,0.0,,
2000-03-21,-0.00912967309690835,-0.007145139151010237,0.0024174577585291805,0.003937012959339599,0.010668956349567753,0.001319745040881895,-0.009231849278870139,,
2000-03-22,-0.0045445234173224,0.0010539629980712605,0.0022848448630075464,-0.009045370446835762,-0.005115100666770377,-0.0008796364736664281,-0.0028194728023363345,,
2000-03-23,0.011936754204812895,-0.004857454112664222,0.00619353556671768,0.001485761726061073,0.0010251154152453505,0.0008796364736665034,0.017125397948479917,,
2000-03-24,0.0031660139809436515,0.0034870854799331935,0.003898640415657323,0.004279841923773417,0.0036817386649201428,0.003218729918615628,0.011202325120220416,,
2000-03-27,-0.009940134106949746,0.0023179864977990843,-0.0036466560373554753,0.00475215970104308,0.013586338967160024,0.002042901629800331,-0.010875847807493403,,
2000-03-28,-0.004231390801823066,0.008070899636025126,0.001258970328696964,0.006192979375988922,0.01400022867338966,0.00537909271136038,-0.005728798710602178,,
2000-03-29,-0.011337164438100601,0.0025023472550809397,0.004143392204301474,-0.005866075156013342,-0.005376892372728254,-0.0030494469285512493,-0.013385310975890475,,
2000-03-30,0.010612939068904982,0.0003123535867968965,0.0003758221152909492,0.0021222765291642625,0.00039928129897607515,0.0018888490904560098,0.010920029096193136,,
2000-03-31,-0.005708666704613467,0.03095460838448041,-0.0017550462070392231,-0.008187371754394816,-0.007010544486217412,0.0031884084981984376,-0.0036267761481626856,,
2000-04-03,0.0023912263824327367,-0.025038352609941736,0.0028816658417582797,-0.0009870045216465477,0.0010045204260054903,-0.0008685582480018505,0.007896076557302418,,
2000-04-04,0.005798318171003175,-0.00020699648179888763,-0.0011266196347192068,-0.0028018147706743266,0.0070035303773373836,-0.001594318766581789,0.00945864847007576,,
2000-04-05,-0.0009296080822318881,-0.0007248252970712659,-0.008048333182828372,0.0006599571267416999,0.0045757565165195765,0.0021734414119842357,-0.0006494561033605474,,
2000-04-06,-0.0030012959139758644,0.000828328893913807,-0.0016427627375446353,-0.005291892620743951,-0.004575756516519653,-0.0013034979034442058,-0.0004873690292230189,,
2000-04-07,-0.005821222259616425,-0.006541739750815145,-0.0002529724273546114,-0.006320712992801554,-0.002995508979798451,-0.003484324082610811,-0.005703592419446688,,
2000-04-10,0.006857169726137045,-0.009946163761110694,0.0024006581748691907,-0.0010016695328332846,0.0,-0.0033505749169162108,0.005053397338023094,,
2000-04-11,-0.0026956988848850162,-0.006121391146363918,0.0012611932558339717,-0.004352199705425519,-0.004008021397538822,-0.0011680538632744457,-0.0024420036555517443,,
2000-04-12,-0.00291121020745833,0.01157785798963781,0.0,0.0011736106636701439,-0.00020082337651579593,0.000584197475355758,-0.00473818385018869,,
2000-04-13,-0.002188982997381608,0.0,0.0013854778965409085,0.0008374508487091623,0.003208344440471132,-0.006885969630764418,-0.0004914407503282597,,
2000-04-14,0.004477075519292391,0.008440627405587292,-0.0005035880756054335,0.0003347840674054532,-0.00300752106395544,-0.00309210288329858,0.005229624600516767,,
2000-04-17,-0.005312235814207928,0.005690946085128793,-0.002774276684798492,-0.010769075975341942,-0.008064559836730408,-0.0065098617231822056,-0.00424698449524482,,
2000-04-18,-0.006601375678228981,-0.0045501629694496394,-0.0031619579876201068,0.007416180965031011,0.006054508908706222,0.0026682494336392037,-0.009374297741520378,,
2000-04-19,-0.00844599615341087,-0.0007258023025863869,0.0002533248905250335,0.0006714789575786061,0.0030135633052642587,0.006345479861762189,-0.0051354374437987136,,
2000-04-20,-0.0033984739591117327,-0.006242867013506946,0.00012663838426343004,-0.0043726944883357415,-0.005027662676965501,-0.0005885815355321927,-0.005997019472374291,,
2000-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2000-04-24,0.0030803572075819552,-0.0035550016528402084,0.0002532286668380469,0.002861232281032195,-0.0010085729548848857,-0.0022102712895634606,0.004168409537179796,,
2000-04-25,-0.021114336717796462,-0.0007334835557008995,0.000506265040556292,-0.0030297952818526745,-0.0020202027072757684,0.0042687928222444405,-0.021357912664797297,,
2000-04-26,0.0038918968043858823,-0.0045175261993797245,-0.0024070449323644995,-0.008634608797866669,-0.01631024943670713,-0.0023529422620267274,0.0035632514158525433,,
2000-04-27,-0.014235502553646235,-0.001264355873837943,-0.0003805899189612789,0.0011895659487561432,0.002053388811842228,-0.0016208653073411365,-0.015189301327543646,,
2000-04-28,-0.001643025726974739,-0.017763589992372413,-0.014957134064748674,-0.007843177461025893,-0.002053388811842196,-0.0035455791316676625,0.0020615021903094242,,
2000-05-01,0.008079528611426334,-0.006784067369144308,0.00012879129388664972,-0.003772942222202711,-0.002057613894680154,0.0017743609564330894,0.010414093265638072,,
2000-05-02,-0.01005472951696001,0.0032362487792083248,0.004369063747710365,0.006678678819305095,-0.0010303967938962997,-0.00503555566414331,-0.007158714737520957,,
2000-05-03,-0.012934788707738617,-0.006483004878078154,0.0011533287624303898,0.012888087498979772,0.013109569149595454,-0.00476262248650658,-0.0025691544490351907,,
2000-05-04,-0.006698696479011423,0.01035272915242902,-0.013149602906825495,-0.0032064832130781064,0.002236000525064897,-0.0028385766426733106,-0.009303995440890467,,
2000-05-05,0.009254679423021555,-0.0036543462851486535,-0.008732541644743208,0.009086382555957442,-0.0010157441198354164,0.004478287824695752,0.0053517607233663925,,
2000-05-08,-0.0016662042177501397,-0.004532707954783096,0.0033978077645547946,-0.02510308208107934,-0.01742740159895915,-0.0005959475742528559,0.001032524614189184,,
2000-05-09,0.010616045737224694,-0.004662013105811413,0.0006521030553874259,0.002915703977969048,-0.005807939993433991,0.0002980181813148671,0.005830920310793144,,
2000-05-10,0.0025267797019696073,-0.00010867793305258642,-0.014048678505272479,-0.0032592875580540696,-0.004587164006906043,-0.0014909798497865338,0.00017098401341149633,,
2000-05-11,-0.01058911284279832,0.0076869322372264065,-0.006233855322673604,-0.005859055189403193,0.0,0.003871933355528405,-0.008585217566585236,,
2000-05-12,0.020741484306816372,0.0010779347815333667,0.007687247928384211,0.004139364309876624,-0.0010454784015530563,-0.00014864362717824625,0.022675935381382184,,
2000-05-15,-0.006538107631481423,-0.01039645491538233,-0.004764434634659377,-0.012644145244085938,-0.0062959284568147,0.0008915305196751251,-0.008634608797866669,,
2000-05-16,-0.010108865338850746,0.0010880209973332753,-0.007857801635413008,0.004695252517541785,-0.005277057100843781,-0.0005942653569627115,-0.007167266176418401,,
2000-05-17,-0.009319938758230228,0.0,-0.0014718675300543168,-0.013800550934776237,-0.025073637552115963,-0.007009200271616415,-0.008945526709698922,,
2000-05-18,-0.0022318946883445817,0.0053142579381531855,-0.007392010004893637,0.004387896465419438,-0.022606032333288905,-0.00014966699122441647,-0.004502951841455577,,
2000-05-19,0.006236794912803908,0.01800884772599498,0.0020214278158766684,0.004194343793259194,0.011037639651620313,0.001346197196796827,0.007780794852192177,,
2000-05-22,0.006308470924099452,-0.00255292128867268,0.004834820054583311,0.00017438312015588469,0.010917138995348446,-0.0013461971967968444,0.004982400136081133,,
2000-05-23,0.0012128564252092296,0.003933037225128739,-0.010640547561699706,0.001393971300825476,-0.0010863662122207406,-0.006005122384763766,-0.0036054636018350954,,
2000-05-24,0.0011013216972199976,-0.011523815106934105,0.0,-0.0054124968448762325,-0.016438726343159835,-0.002714115055734088,0.0018901973150800054,,
2000-05-25,0.005707402168348992,0.002465299496106535,-0.003934609241268331,-0.002278504184420634,0.0033094349013672304,0.003767618050304569,0.004111707009124456,,
2000-05-26,0.020581315728243017,0.004805904481514213,0.00987495342759467,0.004202422574102724,0.007679686674228136,0.0015030815996860804,0.019470690441603277,,
2000-05-29,-0.005051872946617184,-0.0014926967266767099,0.004834170821484566,0.001920224034212963,0.0,0.0025500651334800983,-0.006560709881297061,,
2000-05-30,0.005480643453775634,0.005002405195130789,0.0025419774206894025,0.0069517137795651815,0.007187224666105477,-0.005558490988530465,0.0025284463533586906,,
2000-05-31,0.004170905998445928,-0.011102921787128161,0.0009348915539026412,-0.00799865158239893,-0.0060949252674965875,0.007354629774058822,0.00168208618298488,,
2000-06-01,-0.003528094748542116,-0.008192349364943749,-0.0025395990392043507,-0.00017459624662418362,0.0,0.004029555486001642,-0.0005043288330818321,,
2000-06-02,0.0099110951435772,0.0019463673964660762,0.007732340885260605,0.01111315483193242,0.015168221473171444,0.008158466968627317,0.008539189602360699,,
2000-06-05,0.006658588254295326,0.005601652049278775,0.009121617875845731,0.0061972999172843985,0.005361943141385373,0.0,0.005486754142032369,,
2000-06-06,0.006614544563901598,0.019046168121016796,0.006427516061452437,0.011771866726098404,0.011696039763191236,0.0014762329223581103,0.009242515042937525,,
2000-06-07,0.006571079706915362,0.0010534078715605235,-0.004849606463845709,0.005244027918665703,-0.0021164029063775016,-0.002215167412494832,0.008180673895172458,,
2000-06-08,-0.004898139124351562,-0.006655071306416678,-0.00672337909381292,-0.0064319788432674226,-0.006376217139276109,0.00029563932218269924,-0.003918372360371569,,
2000-06-09,-0.003139062952211597,-0.006592963056164658,-0.0017210568887102312,-0.0040837218569949405,0.000639454354092701,0.002067031593787549,-0.002784832662243272,,
2000-06-12,-0.00041928721788272744,0.0006399317624526628,0.0019855721660099355,0.008489015324911314,0.0023411737840452556,-0.00014750350347552633,0.002293954799158727,,
2000-06-13,0.007416339419098208,-0.0016005978981371756,-0.002118083926622546,0.009422920134505406,0.0053005530654128335,0.004553139980212873,0.006687897042727278,,
2000-06-14,-0.00020697506024431288,0.0016005978981371714,-0.0058479698824231,0.005834808585118577,0.00316689803368559,0.0002930402951375295,-0.0014642482076005219,,
2000-06-15,-0.007375507386400805,0.0004263937811111733,0.008098285214196786,0.0038158486782254794,-0.0071927536670978775,-0.004993401475469161,-0.0050174095709049115,,
2000-06-16,0.012331123557419551,0.00361702522001352,0.001582696188990512,0.006601773440821336,0.012658396871923465,0.005872007477222368,0.01289716409950097,,
2000-06-19,-0.006612960656453402,0.0029689344255467032,-0.0011867872428755588,-0.007761578060930507,-0.006309169193264832,0.0011702751481904663,-0.007395532099636636,,
2000-06-20,-0.0013486178712935292,0.0027001781905788788,0.0036876111852718494,0.0034753862038951395,0.005700427132569876,-0.004101968834017296,0.0024176013064702447,,
2000-06-21,-0.013692401010757024,-0.0013491777252836405,-0.013232957424298811,-0.0016534395301287426,0.0010520779508038345,-0.0016161026069401669,-0.009868235060209365,,
2000-06-22,-0.007712256281189455,0.010434517939766803,0.01020484636185544,-0.011483857585503349,0.0,-0.00220799383146328,-0.007998083931753221,,
2000-06-23,-0.0019108286068893836,-0.0028818463748889263,-0.007145723140918509,-0.003857447131203094,-0.011634187281340653,-0.004430667416484732,-0.003447430156505255,,
2000-06-26,0.002016878768715314,-0.01004825360250483,-0.0030591232209369605,0.0045267911990310794,0.0,0.0,0.0041027381747134615,,
2000-06-27,0.008868301364723706,0.004155850137172541,0.005049173628946991,0.008495095645522296,0.005305052229693098,0.0008877053401405918,0.01058900502624361,,
2000-06-28,-0.003685572539185262,-0.002907280627347717,0.0030437395297649938,0.0008289812296009468,-0.008501645255320498,0.0022158218682815597,-0.006829294835335107,,
2000-06-29,0.009240851225125803,0.004047118064885696,0.005140044265586845,0.00016571381262542336,0.0,-0.0031035272084222283,0.004720444998713848,,
2000-06-30,0.0014622939727058871,-0.008215093255748202,-0.0018421057840672258,-0.009155286586954484,-0.0010678057608302118,0.0016268583045348228,0.0006493506721675918,,
2000-07-03,-0.003031414018489916,0.0019819544379659037,-0.002109427281860556,0.0036721790556350675,0.0027739268827252244,0.0,-0.0006493506721675404,,
2000-07-04,-0.0010474495563310628,-0.0048051904848091685,0.0013189134067015575,-0.0033377868104191525,0.0,-0.0022190999564325876,-0.0004872898658918305,,
2000-07-05,0.003870095306839418,-0.008729087345884678,-0.004094306716674667,-0.013802609296082539,-0.017844179803723402,-0.0028179477305120882,0.007768286354563693,,
2000-07-06,-0.0032414939241709557,-0.004340238645214973,-0.0013243280971444655,0.002031832734226852,0.0,0.0022253551205782046,-0.002097959294475808,,
2000-07-07,-0.003987831919284752,-0.004252611129313244,0.0037037079374844318,0.0008453800486563696,0.0,0.0023682663526119895,-0.0019404922001146918,,
2000-07-10,0.007855499940309053,0.006689698428262929,-0.000792497730025798,0.002194649315076956,0.0,0.0014773233592459236,0.002909328058232272,,
2000-07-11,-0.002716257415982342,0.0005290165705558377,0.00290275965796141,-0.008297397531815107,0.0,0.0002952029541734844,-0.0029093280582322524,,
2000-07-12,-0.010622174859941467,-0.012024619480333112,-0.006344192571373262,0.0015291821856763213,-0.0032591012009067204,-0.001624695727001922,-0.014018159463474532,,
2000-07-13,-0.006151254945725855,0.00032111319515950795,-0.003187253694179076,-0.005618470555850066,0.0,-0.0004435573370571529,-0.002465281879697163,,
2000-07-14,0.0013820232891250273,0.002992094559677896,-0.0025304668227341264,-0.0005123388379510927,0.004343112147165008,-0.0013318536929894421,0.0023011187011292874,,
2000-07-17,-0.0023399287426066127,-0.00427716648636571,-0.002403205428984322,0.006979345719640159,-0.004343112147165025,0.0011839575158359786,-0.0029595549389092404,,
2000-07-18,-0.009844916326416358,0.0,0.002003072045853083,-0.010916021749315292,-0.0032697576815569293,0.003985539263438967,-0.010760802453604678,,
2000-07-19,-0.0036630077587370352,-0.00010716390729855376,-0.0005337603542788527,-0.011036497606743337,-0.007671270496651256,0.00014730794753018233,-0.0026666682469152284,,
2000-07-20,0.010201430752177618,0.00587702712034104,0.010621448765234303,0.0127500004248966,0.01420012937911491,0.0013247959544142116,0.009467722909858783,,
2000-07-21,0.004370776106913133,-0.011465435001183539,0.003954137219980473,0.0049526187818328465,0.0,0.0008822232596911657,0.0016518008380747573,,
2000-07-24,-0.004691340302638036,0.0011847704547047768,-0.002370605614336187,-0.0030711506821272513,0.0,0.004984616683494059,-0.004134629225982634,,
2000-07-25,0.005648227303512247,-0.004963860413612906,0.0010542963549059923,0.0013661204310434418,-0.0017368653953830286,-0.0016099527809663016,0.006607225886687651,,
2000-07-26,0.0038184178766372187,-0.00043280675854141614,-0.001186161588828334,0.010017912119666567,0.0028208763416412634,0.0010248152569569094,0.002959068409358328,,
2000-07-27,-0.010108082020615566,0.00021642679448174656,-0.0011875702391953846,-0.007121088078074485,-0.005431843882361729,-0.004693467108096485,-0.008406873876311248,,
2000-07-28,-0.00967125526517775,-0.003794248142365922,-0.005560718684697177,0.0020397763319201746,-0.0010899183640255736,-0.0032395846326995115,-0.00814431494168575,,
2000-07-31,0.003772165921423358,0.0018447186610490638,-0.0037243990909822168,-0.014538868940492366,-0.008102529820138663,-0.006956292389160318,0.004163550023296448,,
2000-08-01,-0.007125151594794586,0.0032471075180499735,-0.0017339117381777705,-0.0018970429074543031,-0.0028624923211895263,-0.001486326076244121,-0.005332457228278221,,
2000-08-02,-0.009142423278897428,-0.0006485785547861833,-0.0033429194733537045,0.007566674107166766,0.0011019284861567347,0.005636324621641176,-0.007547205635382966,,
2000-08-03,-0.005811738492087675,0.005069309243385685,0.001739712717138492,0.003932637367267303,0.002200220909602559,-0.002665878356095862,-0.008283370835003308,,
2000-08-04,0.0009892828506743126,-0.0009687315756774329,0.005201051932455752,-0.0015370167828222309,0.001098297749062592,-0.0038633034677174457,-0.0005093811129750455,,
2000-08-07,0.0004393673181400214,-0.005940504589715415,0.005571045049455208,0.003752989734283453,0.0,0.0019335173719090062,0.001188152562759068,,
2000-08-08,-0.0072743625085052,0.004108113885681157,-0.004241787908363029,-0.0073485761779813665,-0.0044004471448215975,-0.0007432181687336305,-0.005272569404983872,,
2000-08-09,-0.0036571216024794064,0.007309502608093277,-0.0022607895792038377,-0.007402977770699321,-0.0033130897229601266,0.003266036157385538,-0.0037587606188010814,,
2000-08-10,0.009942636038319113,-0.00957768957176721,-0.0027998151747464935,0.006029822731729782,0.0,0.001185009766873885,0.007333536746690883,,
2000-08-11,-0.004958961068633756,0.0008646779613537528,0.0038643528667615624,-0.0041308148239677465,-0.006659292089976961,-0.0004442141185061935,-0.008875292940739483,,
2000-08-14,0.0019865363557542365,-0.007482548602046049,0.0006647610428940417,0.0036153951750691406,0.004444451760424197,-0.0020756123092948203,0.00034281796701883885,,
2000-08-15,0.008672319570352978,0.003151662664206033,-0.0001329168606993333,0.002574445770996807,-0.002219756738312888,0.00029677993985472687,0.005809995837678008,,
2000-08-16,0.0026198028301202022,0.004546938655543437,-0.0018626934603376253,0.01378862598482033,0.005540180375615351,0.005031829471364219,0.0013621660543159675,,
2000-08-17,0.001633898299333297,0.0002160060490090894,-0.0009326494580513718,0.003207024438279986,0.0,0.0020645929763998517,0.0006803878473054833,,
2000-08-18,-0.011603852151092341,0.0005398110792352296,-0.006821400088105001,-0.004899072219304517,-0.005540180375615356,-0.0007368654080373148,-0.009567816026054707,,
2000-08-21,-0.005520605828398444,-0.0020528341712894795,-0.001343003156466367,-0.0022039510489417465,0.0022197567383130316,-0.0013277275683626134,-0.006026707866860375,,
2000-08-22,-0.004994738171124409,0.0033471931051007532,-0.0022872529312247844,-0.01453141221047109,-0.016769537753044142,0.000737844053248825,-0.0043271378638815045,,
2000-08-23,0.0029998355922201438,0.011574451367337627,0.0017495462372638688,-0.01614478258133153,-0.03207606032532408,-0.006957322120269185,0.009495108022324245,,
2000-08-24,0.002216312963955838,0.0014906305996922724,-0.0032323260465805764,0.0024471258497631627,0.013873054868247251,-0.0005943536579125099,0.006507986662195257,,
2000-08-25,0.00033202368740623304,-0.0011710226493872862,-0.007311161730120708,0.002441152040527631,0.0,0.0016336232934329037,0.0005119890887505482,,
2000-08-28,-0.002992189299572076,0.003827348920453789,-0.0004077472023872452,-0.004888277890290883,-0.0022988515871106016,0.0011864156812082603,-0.0018785762505270109,,
2000-08-29,-0.008582786900544594,0.004024150299725548,-0.009698867094906558,-0.0019269516341795295,-0.010410736017838687,-0.0022256853167288287,-0.012211003908124204,,
2000-08-30,0.000223863891689234,-0.0031756139738866626,0.0015088131248621587,0.008033574466752085,0.0011621151801772967,0.0065146810211938935,0.0,,
2000-08-31,-0.005611687004776712,-0.0038240964384033942,-0.0056353664358790335,0.00468547494937128,-0.006291527219480163,0.0033885851945692448,-0.005378689118862441,,
2000-09-01,0.013304461437871213,0.008689256748730318,0.006868158866511731,-0.0012126463157727928,0.0028011222797115517,-0.0011773364126682086,0.011072777491257962,,
2000-09-04,-0.0004443457082664057,0.0007382798415809127,-0.0006846970483173513,-0.0032989004654932624,0.0,-0.00044185875967446087,-0.0020668281556627667,,
2000-09-05,-0.011847685247714788,-0.0016882983856143913,-0.003980514486425745,-0.009786865953413345,-0.007017572658646535,-0.0008843036685330903,-0.011444550091195504,,
2000-09-06,-0.02101991837790217,-0.0004225203400767968,-0.010368517579633148,-0.007226611162691975,0.0,-0.004285193110741863,-0.018481560979288637,,
2000-09-07,0.0035532159568415255,0.0073684543910961554,-0.0005560189189674078,-0.011207090526146032,-0.016568426347232705,0.0029572696400616575,0.0026612275086779088,,
2000-09-08,-0.0047021131420403785,-0.010437077506953715,-0.012170535620255291,-0.0037637825594762737,0.0,0.0,-0.0035498794822037424,,
